x,y,z,dt
-2.145,-8.015,-12.009,10
-3.696,-6.244,-11.042,10
-3.524,-5.133,-7.144,9
-1.57,-5.171,-3.035,10
0.794,-5.468,0.794,10
3.351,-4.424,4.098,10
5.679,-2.738,5.956,9
7.125,-1.426,6.818,10
7.852,0.344,6.224,10
7.23,2.231,4.769,10
6.014,4.932,3.916,9
5.688,7.967,4.022,10
6.023,10.86,4.06,10
5.085,13.292,3.562,10
-1.398,9.375,3.457,10
-2.346,4.711,7.22,9
-2.346,4.711,9.136,10
1.781,4.041,9.136,10
3.169,2.528,7.996,13
3.533,0.852,6.062,6
3.792,-0.373,4.242,10
3.916,-1.522,2.47,10
3.782,-4.127,1.57,10
3.6,-7.632,0.928,9
3.907,-13.848,-7.201,10
2.777,13.139,-14.882,10
-4.683,7.939,8.13,10
-10.687,16.768,18.061,9
-8.034,-14.03,14.231,10
-6.138,-2.183,-14.978,10
-1.848,0.995,-16.414,10
4.386,-2.011,14.537,10
7.46,-6.694,3.983,9
7.881,-12.679,0.076,10
10.649,-18.31,-9.232,10
14.556,20.446,17.429,10
11.865,-13.781,0.986,9
11.511,-13.962,4.453,10
11.894,-17.228,2.489,10
11.128,-19.421,1.35,10
8.523,20.389,0.268,9
5.918,19.191,0.287,10
2.02,15.648,-1.379,10
-3.964,7.163,-5.908,10
-8.647,3.332,-3.198,10
-13.895,8.906,-1.915,9
-16.749,13.532,-2.94,10
-12.105,20.58,-6.062,10
-3.514,-13.101,-11.377,10
1.398,-8.446,-11.635,9
3.974,-7.91,-7.297,10
3.543,-7.192,-1.359,10
2.518,-4.922,0,10
2.355,-1.273,-1.924,9
0.354,-0.344,-1.867,10
-2.825,-1.12,-2.566,10
-5.535,-2.087,-3.572,10
-6.78,-1.79,-4.328,9
-5.88,-1.264,-4.414,10
-5.027,-2.413,-2.394,10
-3.773,-4.328,0.497,10
-2.327,-5.114,1.867,10
-2.624,-4.261,2.02,9
-3.045,-2.126,1.982,10
-3.093,0.201,1.177,10
