x,y,z,dt
-20.226,-18.215,17.554,10
18.856,20.283,3.974,10
12.698,-19.479,11.559,10
9.548,-14.729,7.594,10
8.341,-9.241,0.181,9
5.736,-4.232,-3.792,10
5.573,-1.053,-6.493,10
7.939,-1.024,-3.993,10
10.409,-5.477,0.89,9
10.63,-10.994,1.656,10
10.63,-10.994,1.656,10
9.241,-13.081,-3.026,10
7.422,-12.018,-7.307,9
5.995,-10.62,-7.105,10
4.797,-10.352,-5.602,10
3.706,-10.16,-4.663,10
3.035,-9.05,-4.539,10
2.662,-7.402,-5.573,9
2.863,-6.55,-6.186,10
3.112,-6.818,-4.951,10
2.94,-7.211,-2.097,10
2.422,-6.952,0.986,9
1.963,-6.215,3.418,10
1.857,-5.391,4.52,10
2.154,-4.462,4.271,10
2.422,-3.102,3.246,9
3.064,-1.819,1.101,10
4.96,-1.321,-1.656,10
8.331,-2.451,-3.064,10
11.463,-5.046,-1.503,9
13.57,-8.35,0.239,10
13.34,-11.386,0.057,10
10.572,-12.679,-1.647,10
7.374,-13.302,-3.313,9
4.989,-13.378,-5.219,10
5.209,-10.745,-6.157,10
6.55,-7.508,-6.234,10
6.435,-5.334,-5.851,10
4.826,-4.118,-5.669,9
3.093,-3.39,-4.52,10
1.723,-3.217,-2.078,10
0.66,-3.801,0.239,10
0.22,-4.702,1.857,9
0.699,-5.765,3.083,10
3.083,-7.23,4.51,10
6.952,-9.452,4.261,10
10.917,-11.712,0.957,9
12.89,-12.813,-3.418,10
12.612,-12.516,-5.477,10
10.429,-9.394,-6.655,10
7.632,-6.081,-5.688,9
5.554,-3.955,-3.859,10
3.265,-1.781,-2.604,10
0.43,0.469,-2.26,10
-2.844,1.139,-2.078,10
-3.122,-1.321,1.953,9
-2.308,-3.198,3.562,10
-7.077,-3.15,-1.024,10
-11.473,-5.726,-9.002,10
-4.769,-10.869,-7.958,9
3.256,-13.014,2.03,10
8.475,-13.713,8.322,10
11.482,-15.179,11.08,10
16.922,-18.052,-3.754,9
-19.23,-17.966,-13.637,10
-19.814,-16.548,-4.079,10
19.306,-15.935,2.02,10
13.656,-13.503,5.985,10
9.251,-10.582,4.577,9
8.657,-6.694,-2.777,10
8.657,-6.694,-2.777,10
7.738,-3.361,-9.088,10
6.464,-6.263,-4.577,9
6.253,-10.84,-0.296,10
5.669,-12.947,-0.584,10
4.472,-12.727,-5.142,10
3.897,-10.572,-6.014,9
4.376,-8.485,-4.932,10
5.114,-7.316,-5.114,10
5.449,-6.847,-3.639,10
5.171,-6.397,-2.059,9
4.568,-5.458,-2.106,10
3.849,-4.759,-2.537,10
3.294,-4.232,-1.944,10
2.93,-3.763,-0.478,10
2.892,-3.38,1.561,9
3.045,-3.083,2.844,10
3.064,-2.48,2.815,10
